Time(Iteration),Random,LinUCB,LinUCB_time 0.01 1.0
1000,967,946,0.2400202751159668
2000,1934,1864,0.6836905479431152
3000,2888,2763,0.9326612949371338
4000,3849,3626,1.4036312103271484
5000,4804,4483,1.8469340801239014
6000,5758,5320,2.2088680267333984
7000,6718,6144,2.7398853302001953
8000,7688,6974,3.3154361248016357
9000,8645,7796,3.6471736431121826
10000,9607,8604,4.070040464401245
11000,10563,9401,4.6369078159332275
12000,11526,10185,4.849036455154419
13000,12483,10983,5.441248178482056
14000,13437,11737,5.906026124954224
15000,14394,12511,6.285943269729614
16000,15362,13273,6.659206867218018
17000,16315,14050,7.005622863769531
18000,17275,14828,7.392855882644653
19000,18235,15597,8.010061264038086
20000,19193,16325,8.294249534606934
21000,20157,17068,8.748247623443604
22000,21118,17805,9.144782781600952
23000,22077,18543,9.55483627319336
24000,23041,19290,10.029175281524658
25000,24003,20024,10.431349039077759
26000,24958,20775,10.701163291931152
27000,25921,21508,11.180877923965454
28000,26876,22243,11.522998094558716
29000,27825,22956,11.90472936630249
30000,28783,23685,12.195366382598877
31000,29732,24410,12.607702255249023
32000,30687,25132,13.116356134414673
33000,31655,25848,13.442338228225708
34000,32617,26536,13.937965631484985
35000,33569,27244,14.31006932258606
36000,34526,27928,14.612003564834595
37000,35490,28638,15.112950086593628
38000,36448,29340,15.44382643699646
39000,37419,30032,15.833884716033936
40000,38384,30675,16.256994485855103
41000,39340,31353,16.703453063964844
42000,40308,32065,17.016035318374634
43000,41268,32770,17.49348282814026
44000,42230,33456,18.05649471282959
45000,43180,34139,18.391809701919556
46000,44142,34812,18.770973920822144
47000,45111,35522,19.179657697677612
48000,46069,36202,19.506143808364868
49000,47024,36867,20.041484594345093
50000,47978,37542,20.524113178253174
51000,48939,38209,20.81420612335205
52000,49898,38904,21.283830165863037
53000,50857,39561,21.613358736038208
54000,51822,40253,22.00488543510437
55000,52788,40914,22.39350199699402
56000,53757,41600,22.72172236442566
57000,54707,42270,23.18723201751709
58000,55671,42928,23.523117780685425
59000,56636,43589,24.005611181259155
60000,57590,44249,24.490467071533203
61000,58561,44909,24.881425619125366
62000,59526,45572,25.296837329864502
63000,60491,46211,25.74409556388855
64000,61454,46861,26.029353380203247
65000,62415,47517,26.540367126464844
66000,63377,48191,27.041475772857666
67000,64329,48868,27.311272859573364
68000,65291,49529,27.820030450820923
69000,66250,50203,28.144518852233887
70000,67221,50870,28.539352893829346
71000,68190,51491,29.003498077392578
72000,69154,52158,29.24275493621826
73000,70107,52802,29.713154554367065
74000,71071,53460,30.255739450454712
75000,72031,54121,30.516161680221558
76000,72991,54769,30.92530846595764
77000,73935,55425,31.362199783325195
78000,74895,56076,31.673535108566284
79000,75856,56757,32.180258989334106
80000,76830,57412,32.54576778411865
81000,77791,58040,32.86057162284851
82000,78746,58691,33.262409925460815
83000,79693,59358,33.5612576007843
84000,80656,60010,34.08472466468811
85000,81625,60646,34.63369393348694
86000,82582,61270,35.03312087059021
87000,83535,61920,35.45660972595215
88000,84498,62512,35.91055774688721
89000,85461,63126,36.396018743515015
90000,86417,63763,36.735538721084595
91000,87379,64428,37.24971389770508
92000,88341,65047,37.580222845077515
93000,89305,65660,38.017980337142944
94000,90269,66296,38.54214286804199
95000,91221,66943,38.951351165771484
96000,92186,67595,39.42097520828247
