Time(Iteration),Random,LinUCB,LinUCB_time 0.05 0.05
1000,955,946,0.5025613307952881
2000,1916,1884,0.9213554859161377
3000,2874,2802,1.2489876747131348
4000,3822,3697,1.736039161682129
5000,4786,4597,2.087937355041504
6000,5753,5471,2.3685970306396484
7000,6704,6334,2.822160243988037
8000,7661,7202,3.076796531677246
9000,8618,8048,3.5610196590423584
10000,9588,8899,3.853489875793457
11000,10551,9755,4.269145727157593
12000,11508,10570,4.64747166633606
13000,12471,11396,5.0291619300842285
14000,13429,12193,5.396825313568115
15000,14384,13000,5.762597560882568
16000,15342,13806,6.189323663711548
17000,16299,14593,6.590237617492676
18000,17250,15384,6.896288633346558
19000,18221,16183,7.238878488540649
20000,19186,16949,7.6202216148376465
21000,20136,17699,7.983937740325928
22000,21092,18459,8.371652603149414
23000,22047,19218,8.674900531768799
24000,23006,19974,8.993050575256348
25000,23966,20724,9.372918844223022
26000,24917,21474,9.766658782958984
27000,25875,22225,10.228249549865723
28000,26846,22985,10.57552695274353
29000,27800,23733,10.906763076782227
30000,28761,24485,11.27354621887207
31000,29709,25239,11.610205173492432
32000,30662,25993,12.047552108764648
33000,31626,26706,12.54655933380127
34000,32593,27426,12.912752628326416
35000,33554,28159,13.423875093460083
36000,34517,28862,13.856882095336914
37000,35476,29602,14.224768877029419
38000,36440,30334,14.704763889312744
39000,37405,31033,15.068732261657715
40000,38363,31697,15.45491361618042
41000,39317,32413,15.854283094406128
42000,40273,33133,16.30902647972107
43000,41242,33863,16.754250526428223
44000,42200,34564,17.173340559005737
45000,43155,35286,17.654680252075195
46000,44118,35992,17.987860441207886
47000,45082,36710,18.366076231002808
48000,46059,37424,18.865596055984497
49000,47022,38119,19.107070207595825
50000,47972,38821,19.533662796020508
51000,48933,39488,19.991445541381836
52000,49895,40202,20.385159015655518
53000,50863,40905,20.836403608322144
54000,51816,41579,21.065913200378418
55000,52777,42272,21.671109676361084
56000,53744,42968,22.100736141204834
57000,54706,43657,22.646827220916748
58000,55671,44330,22.99173617362976
59000,56631,45006,23.34829354286194
60000,57598,45688,23.690688610076904
61000,58564,46375,24.016729593276978
62000,59520,47055,24.416592597961426
63000,60481,47736,24.842151880264282
64000,61445,48413,25.36195993423462
65000,62414,49075,25.825989246368408
66000,63383,49773,26.098568439483643
67000,64351,50465,26.575817823410034
68000,65309,51127,26.968053340911865
69000,66267,51807,27.308949947357178
70000,67225,52493,27.62871026992798
71000,68184,53123,28.064677238464355
72000,69146,53804,28.543816804885864
73000,70103,54466,28.89217233657837
74000,71057,55128,29.357460021972656
75000,72024,55787,29.77940344810486
76000,72980,56449,30.177958011627197
77000,73937,57130,30.637014627456665
78000,74898,57778,31.13903832435608
79000,75862,58456,31.508949041366577
80000,76826,59131,31.88550567626953
81000,77795,59778,32.27401614189148
82000,78745,60446,32.61375856399536
83000,79716,61110,33.15977096557617
84000,80685,61772,33.62205624580383
85000,81644,62414,34.053062200546265
86000,82601,63069,34.58054852485657
87000,83569,63723,35.04507637023926
88000,84527,64356,35.34370231628418
89000,85487,65000,35.902719497680664
90000,86441,65637,36.37478542327881
91000,87402,66310,36.675684690475464
92000,88371,66937,37.0825080871582
93000,89325,67590,37.38496422767639
94000,90286,68230,37.80014371871948
95000,91250,68872,38.17707562446594
96000,92207,69517,38.61675262451172
