Time(Iteration),Random,LinUCB,LinUCB_time 0.1 0.01
1000,957,949,0.4392983913421631
2000,1915,1887,0.740424633026123
3000,2882,2803,1.0724027156829834
4000,3837,3710,1.4829444885253906
5000,4797,4616,1.9526875019073486
6000,5757,5515,2.396831750869751
7000,6727,6396,2.893061637878418
8000,7689,7286,3.4655404090881348
9000,8648,8165,3.823829412460327
10000,9611,9009,4.239425897598267
11000,10575,9873,4.7065863609313965
12000,11534,10705,5.021399259567261
13000,12495,11538,5.538832187652588
14000,13463,12355,5.852881669998169
15000,14409,13160,6.2339231967926025
16000,15378,13975,6.689188003540039
17000,16349,14776,7.096057891845703
18000,17312,15591,7.496387481689453
19000,18276,16401,7.882465600967407
20000,19228,17169,8.235333919525146
21000,20187,17949,8.65928864479065
22000,21149,18721,9.022753715515137
23000,22115,19468,9.541967391967773
24000,23064,20216,9.992604732513428
25000,24012,20972,10.34163761138916
26000,24976,21764,10.919352531433105
27000,25930,22538,11.27388310432434
28000,26890,23300,11.567622184753418
29000,27853,24067,11.867997884750366
30000,28823,24838,12.188547849655151
31000,29784,25591,12.569576740264893
32000,30745,26345,12.846372365951538
33000,31724,27082,13.232423305511475
34000,32689,27827,13.62952709197998
35000,33657,28576,14.005047798156738
36000,34611,29299,14.34305214881897
37000,35580,30059,14.8569016456604
38000,36530,30810,15.370295286178589
39000,37494,31535,15.707425594329834
40000,38456,32210,16.250159978866577
41000,39413,32955,16.610034942626953
42000,40368,33683,17.086628198623657
43000,41332,34403,17.591274976730347
44000,42298,35126,18.108434677124023
45000,43259,35847,18.47292685508728
46000,44230,36567,18.988276481628418
47000,45192,37317,19.4486665725708
48000,46161,38033,19.773634672164917
49000,47122,38741,20.201740264892578
50000,48082,39456,20.661400079727173
51000,49042,40162,21.024382829666138
52000,50014,40890,21.472503900527954
53000,50966,41591,21.894664525985718
54000,51930,42273,22.249333143234253
55000,52891,42983,22.67959713935852
56000,53848,43697,22.97360587120056
57000,54811,44402,23.449491500854492
58000,55767,45081,23.917245388031006
59000,56731,45775,24.301031351089478
60000,57694,46460,24.792026042938232
61000,58660,47151,25.279359340667725
62000,59625,47844,25.62142586708069
63000,60592,48529,26.11761999130249
64000,61542,49218,26.568127870559692
65000,62504,49883,26.87445855140686
66000,63471,50589,27.323251008987427
67000,64426,51300,27.68614435195923
68000,65387,51994,28.063329219818115
69000,66339,52675,28.394461631774902
70000,67296,53376,28.86682963371277
71000,68252,54039,29.308660745620728
72000,69219,54729,29.65938925743103
73000,70175,55389,30.131745100021362
74000,71131,56076,30.4666805267334
75000,72079,56723,30.77704167366028
76000,73029,57395,31.262816190719604
77000,73993,58075,31.7113094329834
78000,74954,58748,32.09789276123047
79000,75907,59461,32.5748496055603
80000,76868,60128,32.88253355026245
81000,77829,60774,33.41257333755493
82000,78788,61471,33.83684253692627
83000,79748,62131,34.09977436065674
84000,80710,62797,34.708534240722656
85000,81662,63460,35.052225828170776
86000,82630,64128,35.57510328292847
87000,83595,64787,35.89619994163513
88000,84555,65429,36.25927543640137
89000,85524,66080,36.61502003669739
90000,86487,66734,37.040831089019775
91000,87447,67408,37.499573707580566
92000,88408,68045,37.9074010848999
93000,89368,68706,38.450865507125854
94000,90329,69352,39.01026916503906
95000,91298,70009,39.38874053955078
96000,92262,70654,39.817540645599365
